2.500000000000000000e-01 2.500000000000000000e-01 9.350000000000000000e+02
2.500000000000000000e-01 7.500000000000000000e-01 1.700000000000000000e+02
2.500000000000000000e-01 1.000000000000000000e+00 4.600000000000000000e+01
2.500000000000000000e-01 1.138889999999999958e+00 4.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 1.210000000000000000e+02
5.000000000000000000e-01 5.000000000000000000e-01 1.240000000000000000e+02
5.000000000000000000e-01 7.500000000000000000e-01 5.000000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e-01 5.000000000000000000e+00
1.000000000000000000e+00 3.888900000000000134e-01 1.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
