5.000000000000000000e-01 2.500000000000000000e-01 1.990000000000000000e+02
6.666699999999999848e-01 8.333000000000000129e-02 4.620000000000000000e+02
6.666699999999999848e-01 3.333300000000000152e-01 2.200000000000000000e+01
6.666699999999999848e-01 5.833300000000000152e-01 4.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00 8.400000000000000000e+01
1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
1.000000000000000000e+00 2.500000000000000000e-01 6.000000000000000000e+00
1.125000000000000000e+00 1.250000000000000000e-01 6.600000000000000000e+01
1.125000000000000000e+00 2.916699999999999848e-01 4.000000000000000000e+00
1.125000000000000000e+00 3.750000000000000000e-01 3.000000000000000000e+00
1.125000000000000000e+00 5.849999999999999645e-01 1.000000000000000000e+00
1.125000000000000000e+00 7.083300000000000152e-01 1.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00 2.300000000000000000e+01
1.250000000000000000e+00 1.666700000000000126e-01 2.000000000000000000e+00
1.250000000000000000e+00 2.500000000000000000e-01 4.000000000000000000e+00
1.388889999999999958e+00 2.777999999999999914e-02 8.000000000000000000e+01
1.388889999999999958e+00 1.111100000000000004e-01 3.100000000000000000e+01
1.388889999999999958e+00 1.736099999999999866e-01 2.000000000000000000e+00
1.388889999999999958e+00 2.500000000000000000e-01 5.000000000000000000e+00
1.388889999999999958e+00 4.236099999999999866e-01 1.000000000000000000e+00
1.388889999999999958e+00 6.111100000000000421e-01 1.000000000000000000e+00
1.388889999999999958e+00 1.361110000000000042e+00 1.000000000000000000e+00
1.416670000000000096e+00 0.000000000000000000e+00 2.000000000000000000e+00
1.500000000000000000e+00 0.000000000000000000e+00 1.100000000000000000e+01
1.562500000000000000e+00 6.250000000000000000e-02 2.000000000000000000e+00
1.562500000000000000e+00 7.638999999999999957e-02 7.000000000000000000e+00
1.562500000000000000e+00 3.906200000000000228e-01 1.000000000000000000e+00
1.607140000000000013e+00 1.786000000000000087e-02 3.300000000000000000e+01
1.607140000000000013e+00 3.175000000000000044e-02 2.100000000000000000e+01
1.607140000000000013e+00 8.036000000000000087e-02 2.000000000000000000e+00
1.607140000000000013e+00 1.028599999999999931e-01 2.000000000000000000e+00
1.607140000000000013e+00 2.053599999999999870e-01 1.000000000000000000e+00
1.607140000000000013e+00 2.261900000000000022e-01 3.000000000000000000e+00
1.607140000000000013e+00 6.428599999999999870e-01 1.000000000000000000e+00
1.607140000000000013e+00 1.142859999999999987e+00 1.000000000000000000e+00
1.636360000000000037e+00 2.530000000000000131e-03 3.500000000000000000e+01
1.636360000000000037e+00 5.113999999999999796e-02 2.000000000000000000e+00
1.636360000000000037e+00 7.363999999999999713e-02 2.000000000000000000e+00
1.636360000000000037e+00 1.761399999999999910e-01 1.000000000000000000e+00
1.636360000000000037e+00 3.636400000000000188e-01 1.000000000000000000e+00
1.785709999999999908e+00 4.290000000000000410e-03 1.000000000000000000e+01
1.785709999999999908e+00 2.679000000000000131e-02 1.000000000000000000e+01
1.785709999999999908e+00 4.762000000000000260e-02 3.000000000000000000e+00
1.785709999999999908e+00 1.071399999999999991e-01 4.000000000000000000e+00
1.785709999999999908e+00 2.142900000000000083e-01 1.000000000000000000e+00
1.785709999999999908e+00 2.976199999999999957e-01 1.000000000000000000e+00
1.785709999999999908e+00 4.642899999999999805e-01 1.000000000000000000e+00
1.785709999999999908e+00 9.642899999999999805e-01 1.000000000000000000e+00
1.800000000000000044e+00 5.559999999999999838e-03 8.000000000000000000e+00
1.800000000000000044e+00 1.250000000000000069e-02 7.000000000000000000e+00
1.800000000000000044e+00 8.888999999999999679e-02 1.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00
2.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00
2.000000000000000000e+00 7.500000000000000000e-01 2.000000000000000000e+00
2.083330000000000126e+00 0.000000000000000000e+00 2.000000000000000000e+00
2.083330000000000126e+00 4.166999999999999871e-02 1.000000000000000000e+00
2.250000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
2.250000000000000000e+00 5.000000000000000000e-01 1.000000000000000000e+00
2.327589999999999826e+00 1.425000000000000051e-02 1.000000000000000000e+00
2.327589999999999826e+00 6.130000000000000032e-02 1.000000000000000000e+00
2.327589999999999826e+00 4.224100000000000077e-01 2.000000000000000000e+00
2.500000000000000000e+00 1.000000000000000021e-02 3.000000000000000000e+00
2.500000000000000000e+00 6.250000000000000000e-02 1.000000000000000000e+00
2.500000000000000000e+00 2.500000000000000000e-01 1.500000000000000000e+01
2.500000000000000000e+00 3.888900000000000134e-01 1.000000000000000000e+00
2.571429999999999882e+00 2.857000000000000164e-02 1.000000000000000000e+00
2.571429999999999882e+00 1.785700000000000065e-01 4.000000000000000000e+00
2.596150000000000180e+00 3.039000000000000035e-02 1.000000000000000000e+00
2.596150000000000180e+00 1.538499999999999868e-01 4.000000000000000000e+00
2.631580000000000030e+00 7.760000000000000231e-02 1.000000000000000000e+00
2.631580000000000030e+00 1.184199999999999975e-01 1.000000000000000000e+00
2.666669999999999874e+00 8.333000000000000129e-02 1.000000000000000000e+00
2.700000000000000178e+00 5.000000000000000278e-02 4.000000000000000000e+00
2.700000000000000178e+00 8.665699999999999514e-01 1.000000000000000000e+00
2.727269999999999861e+00 2.273000000000000020e-02 1.300000000000000000e+01
2.727269999999999861e+00 2.627300000000000191e-01 1.000000000000000000e+00
2.743900000000000006e+00 6.100000000000000387e-03 6.000000000000000000e+00
2.750000000000000000e+00 0.000000000000000000e+00 4.600000000000000000e+01
2.777779999999999916e+00 1.111100000000000004e-01 1.000000000000000000e+00
2.970000000000000195e+00 2.220000000000000185e-03 1.000000000000000000e+00
2.970000000000000195e+00 2.000000000000000042e-02 1.000000000000000000e+00
2.970000000000000195e+00 2.792999999999999997e-02 1.000000000000000000e+00
2.970000000000000195e+00 1.799999999999999933e-01 1.000000000000000000e+00
2.970000000000000195e+00 4.900599999999999956e-01 1.000000000000000000e+00
2.989129999999999843e+00 6.087000000000000050e-02 1.000000000000000000e+00
3.024999999999999911e+00 2.779999999999999919e-03 2.000000000000000000e+00
3.024999999999999911e+00 6.250000000000000347e-03 1.000000000000000000e+00
